134,2,2,1,2,2,True,0.01,True,0.005,True,0.005
138,2,2,1,2,2,True,0.2,True,0.1,True,0.1
135,2,2,1,2,2,True,0.02,True,0.01,True,0.01
140,2,2,1,2,2,True,1,True,0.5,True,0.5
139,2,2,1,2,2,True,0.5,True,0.25,True,0.25
136,2,2,1,2,2,True,0.05,True,0.025,True,0.025
137,2,2,1,2,2,True,0.1,True,0.05,True,0.05
148,2,2,2,2,1,True,0.01,True,0.005,True,0.005
149,2,2,2,2,1,True,0.02,True,0.01,True,0.01
150,2,2,2,2,1,True,0.05,True,0.025,True,0.025
151,2,2,2,2,1,True,0.1,True,0.05,True,0.05
152,2,2,2,2,1,True,0.2,True,0.1,True,0.1
153,2,2,2,2,1,True,0.5,True,0.25,True,0.25
154,2,2,2,2,1,True,1,True,0.5,True,0.5
166,2,2,2,2,2,True,0.2,True,0.1,True,0.1
167,2,2,2,2,2,True,0.5,True,0.25,True,0.25
168,2,2,2,2,2,True,1,True,0.5,True,0.5
163,2,2,2,2,2,True,0.02,True,0.01,True,0.01
164,2,2,2,2,2,True,0.05,True,0.025,True,0.025
162,2,2,2,2,2,True,0.01,True,0.005,True,0.005
165,2,2,2,2,2,True,0.1,True,0.05,True,0.05
176,2,10,3,2,1,True,0.01,True,0.005,True,0.005
177,2,10,3,2,1,True,0.02,True,0.01,True,0.01
178,2,10,3,2,1,True,0.05,True,0.025,True,0.025
179,2,10,3,2,1,True,0.1,True,0.05,True,0.05
180,2,10,3,2,1,True,0.2,True,0.1,True,0.1
181,2,10,3,2,1,True,0.5,True,0.25,True,0.25
182,2,10,3,2,1,True,1,True,0.5,True,0.5
190,2,10,3,2,2,True,0.01,True,0.005,True,0.005
191,2,10,3,2,2,True,0.02,True,0.01,True,0.01
192,2,10,3,2,2,True,0.05,True,0.025,True,0.025
194,2,10,3,2,2,True,0.2,True,0.1,True,0.1
193,2,10,3,2,2,True,0.1,True,0.05,True,0.05
196,2,10,3,2,2,True,1,True,0.5,True,0.5
195,2,10,3,2,2,True,0.5,True,0.25,True,0.25
204,2,13,4,2,1,True,0.01,True,0.005,True,0.005
205,2,13,4,2,1,True,0.02,True,0.01,True,0.01
206,2,13,4,2,1,True,0.05,True,0.025,True,0.025
207,2,13,4,2,1,True,0.1,True,0.05,True,0.05
208,2,13,4,2,1,True,0.2,True,0.1,True,0.1
209,2,13,4,2,1,True,0.5,True,0.25,True,0.25
210,2,13,4,2,1,True,1,True,0.5,True,0.5
220,2,13,4,2,2,True,0.05,True,0.025,True,0.025
219,2,13,4,2,2,True,0.02,True,0.01,True,0.01
222,2,13,4,2,2,True,0.2,True,0.1,True,0.1
223,2,13,4,2,2,True,0.5,True,0.25,True,0.25
218,2,13,4,2,2,True,0.01,True,0.005,True,0.005
221,2,13,4,2,2,True,0.1,True,0.05,True,0.05
224,2,13,4,2,2,True,1,True,0.5,True,0.5
233,3,13,1,2,1,True,0.02,True,0.01,True,0.01
232,3,13,1,2,1,True,0.01,True,0.005,True,0.005
235,3,13,1,2,1,True,0.1,True,0.05,True,0.05
234,3,13,1,2,1,True,0.05,True,0.025,True,0.025
236,3,13,1,2,1,True,0.2,True,0.1,True,0.1
237,3,13,1,2,1,True,0.5,True,0.25,True,0.25
238,3,13,1,2,1,True,1,True,0.5,True,0.5
246,3,13,1,2,2,True,0.01,True,0.005,True,0.005
249,3,13,1,2,2,True,0.1,True,0.05,True,0.05
247,3,13,1,2,2,True,0.02,True,0.01,True,0.01
251,3,13,1,2,2,True,0.5,True,0.25,True,0.25
248,3,13,1,2,2,True,0.05,True,0.025,True,0.025
252,3,13,1,2,2,True,1,True,0.5,True,0.5
250,3,13,1,2,2,True,0.2,True,0.1,True,0.1
260,3,13,2,2,1,True,0.01,True,0.005,True,0.005
261,3,13,2,2,1,True,0.02,True,0.01,True,0.01
262,3,13,2,2,1,True,0.05,True,0.025,True,0.025
263,3,13,2,2,1,True,0.1,True,0.05,True,0.05
264,3,13,2,2,1,True,0.2,True,0.1,True,0.1
265,3,13,2,2,1,True,0.5,True,0.25,True,0.25
266,3,13,2,2,1,True,1,True,0.5,True,0.5
277,3,13,2,2,2,True,0.1,True,0.05,True,0.05
276,3,13,2,2,2,True,0.05,True,0.025,True,0.025
279,3,13,2,2,2,True,0.5,True,0.25,True,0.25
280,3,13,2,2,2,True,1,True,0.5,True,0.5
278,3,13,2,2,2,True,0.2,True,0.1,True,0.1
275,3,13,2,2,2,True,0.02,True,0.01,True,0.01
274,3,13,2,2,2,True,0.01,True,0.005,True,0.005
288,3,2,3,2,1,True,0.01,True,0.005,True,0.005
